strategy	promptFile	answerFile	source	target	depth	answer	correct
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/yes/46.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/yes/46.txt	wobwarcb	rjgvhehw	1	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/no/46.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/no/46.txt	jukqxjer	wobwarcb	1	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/yes/47.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/yes/47.txt	zfxcsbga	lhjjojtr	1	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/no/47.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/no/47.txt	ocsgpbai	aucdxdsh	1	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/yes/48.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/yes/48.txt	ojfyjttz	apobitqk	1	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/no/48.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/no/48.txt	uwauyubu	aosbfpmk	1	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/yes/49.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/yes/49.txt	wlxilcfn	knfocypk	1	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/1/no/49.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/1/no/49.txt	ptllywdm	fobdylkc	1	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/0.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/0.txt	jeiqsfdl	moxokhos	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/0.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/0.txt	rtbvyxya	shkhnlyd	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/1.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/1.txt	babdmcbq	znrnuqsr	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/1.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/1.txt	mreqodli	ntdmwtrj	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/2.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/2.txt	hrngfxnj	qjhwghdq	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/2.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/2.txt	ixfnnmgp	ycyrbfue	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/3.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/3.txt	yftchqny	rbuonmyl	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/3.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/3.txt	lphipzlf	cxzksmlm	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/4.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/4.txt	ckpdkawh	rgmyinrt	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/4.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/4.txt	fqycgyvh	biqqfvxf	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/5.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/5.txt	idkvzpid	nquoprls	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/5.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/5.txt	xmzovrdf	mqkbjkdu	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/6.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/6.txt	arozktzf	ovynqgji	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/6.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/6.txt	wpypxdwo	qtxwiqeq	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/7.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/7.txt	akdhriiv	phdpvglg	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/7.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/7.txt	jgxoievo	dlvggghs	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/8.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/8.txt	oiewctfi	qmjrfofh	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/8.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/8.txt	ebnsmpyn	lxbapyqj	2	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/9.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/9.txt	vjxpxoat	wtpugwhj	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/9.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/9.txt	hlwjdahu	glufdkxu	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/10.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/10.txt	oalnjozv	quaimgnd	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/10.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/10.txt	jghcqciy	hvwooywo	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/11.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/11.txt	avfxqnrv	olskbjcl	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/11.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/11.txt	srnzxlib	avfxqnrv	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/12.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/12.txt	lwtonxyb	iufblzcm	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/12.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/12.txt	iufblzcm	ehpajijj	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/13.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/13.txt	eyawxiut	xyuvregq	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/13.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/13.txt	xyuvregq	oujyahrm	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/14.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/14.txt	wxjupvwb	pdnscsuo	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/14.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/14.txt	jpgszksj	osbpkhys	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/15.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/15.txt	gcomqvma	wunirxnk	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/15.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/15.txt	uofdiflv	qdpxffzg	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/16.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/16.txt	nrpdknfm	abxafphr	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/16.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/16.txt	wbbdikje	elqhbdck	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/17.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/17.txt	nmwtzmae	fbwnlzdh	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/17.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/17.txt	eeiphuhz	fbwnlzdh	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/18.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/18.txt	wjfidgds	weolbrhk	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/18.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/18.txt	rnwanfka	swptjrnc	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/19.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/19.txt	umjzvqlx	sjdjtsun	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/19.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/19.txt	xynqzbig	sjdjtsun	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/20.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/20.txt	pvmslzzs	tjovuyqv	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/20.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/20.txt	cskjxcry	xbgxxxgq	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/21.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/21.txt	hlmlrmqr	netlazxa	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/21.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/21.txt	clupjrkb	dqypwemf	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/22.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/22.txt	wbgsprxj	znelrucf	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/22.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/22.txt	lpipnrzm	gdmvjyfn	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/23.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/23.txt	ydmgclxy	gaplriqu	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/23.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/23.txt	mclgfvsp	cnejlrmn	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/24.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/24.txt	vhpsrtqq	fnjhvamp	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/24.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/24.txt	ovsyispb	lsltybsv	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/25.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/25.txt	vkhncdts	qbadgdfh	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/25.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/25.txt	neryjaco	qbadgdfh	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/26.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/26.txt	tekacrtq	mmqjfegx	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/26.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/26.txt	odphazbt	awymrkcl	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/27.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/27.txt	gbwdbmhv	cttudzyi	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/27.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/27.txt	qioaixjk	koyomdmz	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/28.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/28.txt	phhrqagp	xoqqflpo	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/28.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/28.txt	zpxwvisv	pdorjhaf	2	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/29.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/29.txt	ebhnmkej	kyqokqej	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/29.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/29.txt	ejfbemgi	xekarwdc	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/30.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/30.txt	xyinxhas	xwadfnsi	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/30.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/30.txt	sajifwgd	pxezeiex	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/31.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/31.txt	opecenxy	wspsnbbz	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/31.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/31.txt	wspsnbbz	xumecijy	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/32.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/32.txt	djcqzbte	lvkearlj	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/32.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/32.txt	rkujlslf	uyhzpvyc	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/33.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/33.txt	lkkbqdfn	cpyoyzen	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/33.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/33.txt	elyttojp	vnkpcdta	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/34.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/34.txt	xubnxnef	gqvnirtp	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/34.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/34.txt	idoppotx	bvbaavqp	2	NA	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/35.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/35.txt	swbhmkaz	mwvxybzo	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/35.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/35.txt	fghczkrd	rzmbbwho	2	YES	false
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/36.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/36.txt	hsusnaop	cbbfbokw	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/36.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/36.txt	zllnnljk	owtpstwg	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/37.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/37.txt	aitrmfmh	sikzjtkl	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/37.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/37.txt	tvfbdenn	qhrupzcr	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/38.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/38.txt	xrysfmne	smxdeizh	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/38.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/38.txt	iuvqghgy	eeivcvyn	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/39.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/39.txt	kfmsvgnv	fdqltkcp	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/39.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/39.txt	ucwwjsuj	fdqltkcp	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/40.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/40.txt	nkfialch	emsvmedx	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/40.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/40.txt	bwvtekuv	uwevoare	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/41.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/41.txt	ygyldvwg	euzlmshr	2	YES	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/no/41.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/no/41.txt	oslpmuck	nzlvkihk	2	NO	true
alphanumeric_step-by-step	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/prompts/2/yes/42.txt	dataset/gpt-3.5-turbo-1106-25-true-ALPHANUMERIC-STEP_BY_STEP/results/2/yes/42.txt	bhowqqet	ryajyfev	2	YES	true
